_id,content,category
13962,امروزه بحثى مهمی تحت عنوان ولایت مطلقه فقیه یا غیر مطلقه مطرح است و جنابعالى نیز در کتب فقهى خود به این بحث اشاره‌ای کرده و فرموده‌اید: معناى کلمه مطلقه باید معلوم باشد. بنده معنایى براى این کلمه عرض می‌کنم و صرف‌نظر از این‌که شما این معنا را قبول، یا ردّ بکنید (هرچند در صورت عدم پذیرش، بسیار ممنون، بلکه خواهشمندم، دلیل آن را بیان فرمایید تا مزید هدایت باشد) آیا شما به این معنا ولایت‌فقیه را قبول دارید؟مستحضر هستید که این بحث توسّط امام راحل رحمه‌الله این‌چنین مبسوط مطرح شد. ولى ما در کتابى که ایشان در این زمینه دارند عنوان «ولایت مطلقه» را ندیدیم. آنچه ایشان می‌فرمودند این بود که ولایت‌فقیه از حیث دایره، همان اختیارات معصوم (علیه‌السلام) را دارد. پس این معنا بعد از ایشان یا در زمان ایشان (ولى نه توسّط ایشان) مطرح شد. به‌هرحال در این رابطه سه نظریه می‌توان اظهار کرد:1 ـ ولایت‌فقیه همه اختیارات معصوم (علیه‌السلام) را دارد؛ الا ما خرج بالدلیل.2 ـ ولایت‌فقیه همه اختیارات معصوم را ندارد و در محدوده قانون اساسى هم نیست، بلکه تمام این حکومت در اختیار شخصیت حقوقى (فقهى و تقوایى) اوست؛ و هر جا امرونهی و اصلاحى لازم ببیند حقّ دخالت دارد.3 ـ ولایت‌فقیه در چهارچوب قانون اساسى است.نظریه سوّم اشکالات عدیده‌ای دارد؛ ولى هم‌اکنون در عرصه سیاست سوّمى و اوّلى معمول‌تر است. لطفاً در مورد معناى موردنظر و این‌که چطور آن معنا از ادله استفاده می‌شود، توضیحاتى بفرمایید؟مستحضر هستید که این بحث توسّط امام راحل رحمه‌الله این‌چنین مبسوط مطرح شد. ولى ما در کتابى که ایشان در این زمینه دارند عنوان «ولایت مطلقه» را ندیدیم. آنچه ایشان می‌فرمودند این بود که ولایت‌فقیه از حیث دایره، همان اختیارات معصوم (علیه‌السلام) را دارد. پس این معنا بعد از ایشان یا در زمان ایشان (ولى نه توسّط ایشان) مطرح شد. به‌هرحال در این رابطه سه نظریه می‌توان اظهار کرد:1 ـ ولایت‌فقیه همه اختیارات معصوم (علیه‌السلام) را دارد؛ الا ما خرج بالدلیل.2 ـ ولایت‌فقیه همه اختیارات معصوم را ندارد و در محدوده قانون اساسى هم نیست، بلکه تمام این حکومت در اختیار شخصیت حقوقى (فقهى و تقوایى) اوست؛ و هر جا امرونهی و اصلاحى لازم ببیند حقّ دخالت دارد.3 ـ ولایت‌فقیه در چهارچوب قانون اساسى است.نظریه سوّم اشکالات عدیده‌ای دارد؛ ولى هم‌اکنون در عرصه سیاست سوّمى و اوّلى معمول‌تر است. لطفاً در مورد معناى موردنظر و این‌که چطور آن معنا از ادله استفاده می‌شود، توضیحاتى بفرمایید؟,اخلاق اسلامی
13997,آیا ریختن خون نظامیان صهیونیست بر ما شیعیان ساکن ایران حلال است؟ در مورد اسرائیلی‌های ساکن فلسطین (نه نظامی) چطور؟,اخلاق اسلامی
14007,بریدن بی‌رویه درختان جنگل که منابع اصلى تولید اکسیژن و ادامه حیات بشر بر کره خاکى است و تبدیل مناطق جنگلی به منطقه خشک چه حکمی‌ دارد؟,اخلاق اسلامی
13918,کسی از من پرسید کجا میری به دروغ گفتم خانه دوستم و بعد پشیمان شدم و به خاطر اینکه دروغم جبران شود به خانه دوستم رفتم آیا من گناه کردم؟,اخلاق اسلامی
13919,اگرانسان دروغی بگوید که چندنفر را ازگناه بازدارد واین دروغ،دروغی است که ازطریق توریه نمیتوان آن راگفت آیا ایراد دارد؟,اخلاق اسلامی
13921,مغالطه چيست؟ و آیا گناه دارد؟ دروغ محسوب می‌شود؟,اخلاق اسلامی
13923,ثبت اطلاعات نادرست از خود، در یک سایت اجتماعی، گناهه؟,اخلاق اسلامی
13925,آیا کاشتن سبزه براي عید اسراف است؟,اخلاق اسلامی
13928,آیا وقتی بگوییم قد کسی کوتاه است با آن که عیب آشکاری است و همه می بینند قد او کوتاه است، غیبت محسوب می شود؟ یا بعضی وقت ها افرادی پشت سر دیگران حرف می زنند و اگر به آن ها اعتراض بکنیم می گویند همه ی حضارین مطالب را میدانند و واقعیت هم همین می باشد وظیفه ما در قبال این عمل چیست؟,اخلاق اسلامی
13930,آیا اعتراف به گناه کبیره مثل زنا که از آن توبه کرده ایم نزد مشاور خانواده برای دریافت راهنمایی های لازم جایز است؟,اخلاق اسلامی
13933,امتناع از درمان برای جلوگیری از مرگ و یا نخوردن چیزی که حیاتش به آن بستگی دارد؟,اخلاق اسلامی
13934,اگر کسی از طریق رابطه نامشروع ایدز بگیرد و بداند طرفی که با آن رابطه داشته ایدز داشته است آیا خودکشی حساب میشود؟,اخلاق اسلامی
13938,اگر تشخیص ندهیم که جایزه دهندگان از طرف خودشان هدیه میدهند تکلیف چیست؟,اخلاق اسلامی
13939,حکم شرکت در قرعه کشی طرفداری از تیم محبوب چیست ؟,اخلاق اسلامی
13940,نشانه قبولی توبه چیست؟,اخلاق اسلامی
13945,در بحث انفاق و کمک رسانی تشخیص اولویت‌ها برای رسیدن به رضایت حضرت حق چگونه است؟مثلاً برای تشخیص و انتخاب کردن صحیح بین موضوعات متفاوت مانند؛ساخت مدرسه،ساخت و تجهیز مراکز درمانی،کمک هزینه ازدواج جوانان،کمک رسانی به زائرین اربعین حسینی،کمک رسانی به فقرا و مساکینو سایر مواردی که مشمول مبحث انفاق و کمک رسانی میشوندچگونه باید اقدام کرد تا مرضی حضرت حق گردد ؟,اخلاق اسلامی
13946,مردی گدایی میکند و پولهای خوردش را میاورد تا من برایش به اسکناس تبدیل کنم آیا این کار من گناه است؟ (مرد معتادهم هست),اخلاق اسلامی
13949,شخصی در کوچه ها تار میزند و با بلندگو شعرهای زیبا در مورد ائمه میخواند ایا پول دادن به این شخص اشکال دارد؟,اخلاق اسلامی
13950,من مقلد آیت ا... مکارم هستم، یکی از دوستام ترجمه کردنش خوبه من یک فایلی بهش دادم و روم نشد که بگویم دستم تنگ است و گفتم که مال دوستم است و دستش تنگه دوستم هم گفت که بده بیرون ترجمش کنند باهم پولش را میدهیم، آیا گرفتن این پول درسته یا نه؟ موارد مشابه زیاد است مثلا خودش نیازمند است ولی خجالت میکشد و می گوید برای دیگران پول جمع می کنم؟,اخلاق اسلامی
13953,چه نوع اعمالی مجاز نیستند؟,اخلاق اسلامی
13956,استفاده و یا تلاش برای یادگیری تلپاتی(ارتباط ذهنی دوفردازراه دور)اگر صحت داشته باشدوکسی که آن راآموخته درجهت خلاف شرع ازآن استفده نکندچه حکمی دارد؟,اخلاق اسلامی
13958,آیا جادو کردن در صورت گرفتن حق جايزاست؟ يعني ميداني حق با توست و طرف حقت را اجحاف كرده و با جادو كردن شخص می‌توانی حقت را بگیری؟ در این صورت جايزاست؟,اخلاق اسلامی
14418,گاهى بعضى از اساتید زن در کلاس درس دانشجویان بالباس‌های تحریک‌کننده حضور پیدا می‌کنند و دانشجویان به‌ناچار براى دریافت درس و مطلب به او نگاه می‌کنند، تکلیفشان چیست؟,اخلاق اسلامی
14422,در بعضی موارد باوجود مفاسد مختلف، انسان هر طور که فکر می‌کند می‌بیند شرایط امربه‌معروف و نهى از منکر موجود نیست; یعنى احتمال تأثیر نمی‌رود و یا هر چه تذکر می‌دهیم بعضاً دوباره مشاهده می‌کنیم که تأثیری در رفتار فرد نداشته از طرفى در احادیث و روایات آمده است که: «در صورت عمل ننمودن اشخاص به این دو فریضه الهى امکان نزول عذاب می‌رود» وظیفه ما را در این‌گونه موارد بیان فرمایید.,اخلاق اسلامی
